Temperature_change,Normalized_frequency
40.24668297,8735.913753
40.09689207,8707.13436
40.43279888,8771.672286
40.13068401,8713.62682
40.2299345,8732.695862
40.14089592,8715.588839
39.35636394,8564.856357
40.17987001,8723.076949
39.86361846,8662.315397
39.88781516,8666.964319
40.00489451,8689.458827
40.26715541,8739.847132
40.46113202,8777.115944
40.21029717,8728.922933
40.18496889,8724.0566
39.76010108,8642.426556
40.02590403,8693.495396
40.23939255,8734.51304
40.18015682,8723.132054
39.84472222,8658.684854
39.71471469,8633.706448
40.17191192,8721.547957
40.47891656,8780.532897
39.92288187,8673.701701
40.13868533,8715.164118
39.95342577,8679.570115
40.24146917,8734.912023
39.47595275,8587.833009
40.21637117,8730.089934
39.87201872,8663.929342
40.10144939,8708.00996
39.8227951,8654.471985
39.96712686,8682.202511
39.54912247,8601.89114
39.72760815,8636.183673
40.24373502,8735.347362
40.60811861,8805.356544
39.2864611,8551.425893
40.28385047,8743.054762
40.32539825,8751.037354
39.73715997,8638.018869
39.51539908,8595.411851
40.22709599,8732.150498
40.17331355,8721.817252
39.7960667,8649.336646
39.7991591,8649.93079
39.89273258,8667.909105
40.23243683,8733.176636
40.26880327,8740.163736
40.24272994,8735.154256
39.42576327,8578.190081
40.02953497,8694.19301
40.21364969,8729.567053
39.81753617,8653.461586
39.71158565,8633.105263
40.21542449,8729.908046
40.2207083,8730.923228
40.03152509,8694.575372
39.74091178,8638.739707
39.85864313,8661.359484
40.15504316,8718.306954
40.18770659,8724.582594
40.64715738,8812.857081
39.71541775,8633.841527
40.19090438,8725.196986
39.55531778,8603.081447
40.05706691,8699.482734
39.76429341,8643.232029
39.83948519,8657.678659
39.85487646,8660.635793
39.96627066,8682.03801
39.76493133,8643.354593
39.99474876,8687.50952
39.92900211,8674.877587
39.52692255,8597.625859
40.44315481,8773.661976
40.22258202,8731.283226
39.94621779,8678.185243
39.57637743,8607.127648
39.55162476,8602.371906
39.68311892,8627.635939
40.13901949,8715.228321
40.41945959,8769.109402
39.71015076,8632.829579
40.09045106,8705.896846
40.26371031,8739.185224
39.96499163,8681.79227
40.28248019,8742.791489
40.17482344,8722.107349
40.86497631,8854.706731
40.30539074,8747.193302
39.9022989,8669.747085
40.51247035,8786.979601
40.10930908,8709.520045
40.31121044,8748.311445
39.78987429,8648.146895
40.04881264,8697.896837
39.89591796,8668.521114
40.18079597,8723.254855
40.32069809,8750.134311
39.61883876,8615.285763
39.9070272,8670.655537
40.02778475,8693.856739
40.06942461,8701.857025
39.83663104,8657.130291
39.61034331,8613.653527
40.74401517,8831.466412
39.98298318,8685.248994
40.24100086,8734.822047
40.13979316,8715.376965
40.58777795,8801.448484
40.00864085,8690.178613
39.56362889,8604.678264
39.75870487,8642.158302
40.10085727,8707.896195
40.25366072,8737.254392
39.84771247,8659.259371
39.93517854,8676.064266
40.01044842,8690.525903
40.24448807,8735.492046
40.36011404,8757.707315
40.21458728,8729.747193
39.82232164,8654.381019
40.3744255,8760.456983
39.71566739,8633.88949
39.98353318,8685.354665
40.156874,8718.658715
40.74097874,8830.883021
39.21228582,8537.174562
39.84662799,8659.05101
40.18883748,8724.799872
40.18338212,8723.751731
39.87851973,8665.178383
40.21501834,8729.830013
39.87773056,8665.026761
39.75999583,8642.406334
39.46464259,8585.659983
40.09508015,8706.786235
40.26252214,8738.95694
40.28539364,8743.351251
40.3505841,8755.876324
39.96001812,8680.836706
40.22260545,8731.287727
40.47281399,8779.360406
39.08505521,8512.729689
40.07551059,8703.026327
39.87091052,8663.716423
39.58578456,8608.935044
40.12962462,8713.423279
39.39974871,8573.191891
39.86492633,8662.566677
40.39308976,8764.042955
39.84009776,8657.796353
39.99764718,8688.066394
39.90152164,8669.597752
39.85439878,8660.544014
40.0663785,8701.271774
39.64344212,8620.012817
39.83630762,8657.068153
40.23721784,8734.095212
40.15334213,8717.980134
39.956094,8680.082763
40.10718513,8709.111969
39.59154708,8610.042199
40.17475523,8722.094243
40.45070159,8775.111942
40.14170477,8715.744244
39.48366023,8589.313851
39.36880559,8567.246776
40.33879644,8753.611555
39.89237499,8667.840402
40.27486719,8741.3288
40.68272155,8819.690041
39.98060375,8684.791832
40.18788541,8724.61695
39.7201129,8634.743608
39.80724018,8651.483412
39.98990255,8686.578415
40.14991824,8717.322302
40.2290538,8732.526652
40.36468802,8758.586117
40.15711304,8718.704643
39.60713929,8613.037938
40.32214852,8750.412984
39.62200524,8615.894139
40.13133554,8713.751999
39.93880666,8676.761338
40.35992086,8757.670199
40.22028912,8730.84269
40.45112015,8775.19236
39.84124671,8658.017101
40.03213198,8694.691974
40.03933088,8696.075103
39.6629902,8623.768598
40.13626382,8714.698872
39.50999467,8594.373499
40.03651201,8695.533512
39.95248801,8679.389942
39.45754283,8584.295903
39.85710123,8661.063238
39.96081417,8680.989651
40.14280845,8715.956294
40.6065719,8805.059374
39.60075447,8611.811219
40.37774879,8761.095488
40.1302392,8713.541358
39.76723498,8643.797194
40.22915691,8732.546462
40.10044711,8707.817391
39.91980071,8673.109716
39.36023236,8565.599598
40.13561502,8714.574217
40.64965551,8813.337049
39.98298981,8685.250267
40.34369642,8754.552991
40.101383,8707.997205
39.6304352,8617.513791
40.25320785,8737.167381
40.12949631,8713.398628
40.24387805,8735.374841
39.78697515,8647.589883
40.12592381,8712.71224
39.72137471,8634.986041
40.26518573,8739.468697
40.09393768,8706.566732
39.47824477,8588.273375
39.83114281,8656.075835
40.2488273,8736.325744
40.20330493,8727.579511
40.60055655,8803.903642
40.51716503,8787.881592
40.47208338,8779.220034
40.48518237,8781.73675
40.36972672,8759.554203
40.52326322,8789.05324
39.31006938,8555.961763
39.6439826,8620.116659
40.07531359,8702.988476
40.18649101,8724.349044
40.42572771,8770.3137
39.88212209,8665.870508
40.22015554,8730.817026
40.43196735,8771.512524
40.49585957,8783.788165
40.3068486,8747.473402
40.34411252,8754.632936
40.02296519,8692.930754
39.91222034,8671.653298
39.97291604,8683.314789
39.86043919,8661.704561
39.50747768,8593.889908
39.80087535,8650.260534
40.53299931,8790.923841
39.96335671,8681.478151
40.64865871,8813.145532
39.47882595,8588.385039
40.02225154,8692.793641
40.09399099,8706.576975
39.76187999,8642.768338
39.89293771,8667.948516
39.79359395,8648.861556
40.11565097,8710.738515
39.5266423,8597.572014
40.15674529,8718.633986
39.78750289,8647.691277
40.20612362,8728.121067
39.04429601,8504.898606
39.38202818,8569.787239
39.74763451,8640.031348
39.56791199,8605.501179
39.99972718,8688.466026
39.99780067,8688.095884
40.155528,8718.400107
40.34024914,8753.890663
40.53602031,8791.504267
40.15068512,8717.469643
39.52477956,8597.214126
40.21040114,8728.942909
39.78782693,8647.753536
39.87718304,8664.921565
40.0179422,8691.965685
39.76147158,8642.689869
39.87014075,8663.568526
40.72900726,8828.582936
40.13149009,8713.781693
40.20251613,8727.427958
40.13788623,8715.010585
40.34944657,8755.657769
40.37596297,8760.752376
39.79163766,8648.485692
40.02620193,8693.55263
39.51028352,8594.428994
40.22848734,8732.417818
39.9699972,8682.753991
40.0591395,8699.880941
40.4578568,8776.486676
39.67927187,8626.896803
40.56310824,8796.708681
39.76057682,8642.517959
40.05873491,8699.803207
40.14378178,8716.143301
40.0476662,8697.676571
40.03527781,8695.296385
39.64491375,8620.295562
39.73247104,8637.117983
39.85264686,8660.207417
40.05289032,8698.680284
39.54487992,8601.076017
40.04730166,8697.606533
39.56716228,8605.357137
40.05758791,8699.582834
39.8589125,8661.411237
39.62797399,8617.040918
40.30855419,8747.801097
40.21699911,8730.210579
39.80565201,8651.178277
39.6370469,8618.784101
40.03352607,8694.959821
39.88938171,8667.265301
40.47471632,8779.725902
39.92373485,8673.865585
40.1071512,8709.105451
40.14521897,8716.419429
39.74829169,8640.157612
39.88052666,8665.563975
40.32327796,8750.629982
39.79725336,8649.564639
40.50180288,8784.930055
40.17166035,8721.499624
40.18825802,8724.688541
40.11994807,8711.564118
40.41784634,8768.799448
39.7797444,8646.200636
39.77717407,8645.706796
39.7474955,8640.004639
39.94064453,8677.11445
39.47581421,8587.806392
39.61328714,8614.219127
39.97014028,8682.781481
40.11887449,8711.357853
40.35490538,8756.706573
39.73621501,8637.837313
40.40668739,8766.655474
39.93161879,8675.38033
40.37122275,8759.841636
39.85179594,8660.043929
39.99850676,8688.231545
39.57361214,8606.596352
39.72484018,8635.651863
39.26431097,8547.170178
39.78690114,8647.575662
39.82517099,8654.928467
39.9280839,8674.701169
39.7729889,8644.902698
40.4147233,8768.199416
40.28164619,8742.631253
40.22506229,8731.759762
39.59475105,8610.65778
39.91709904,8672.590645
40.4236911,8769.922405
40.22783223,8732.291951
39.93934234,8676.864259
40.21244082,8729.334793
39.70923241,8632.653136
39.97530244,8683.773289
40.17081485,8721.337177
39.70550157,8631.936326
39.93016958,8675.101892
39.73659467,8637.910258
39.69641796,8630.191089
39.77926728,8646.108966
40.00597443,8689.666312
40.20383522,8727.681395
39.90439669,8670.150135
40.1620998,8719.66275
39.55736563,8603.474901
40.08092498,8704.066595
39.61516172,8614.57929
40.51876078,8788.188184
40.91032217,8863.41905
40.14992834,8717.324242
40.28646162,8743.556443
40.10574229,8708.834757
40.39421803,8764.25973
39.7098258,8632.767143
40.1598815,8719.236547
40.45156864,8775.278529
39.59073647,8609.886458
39.73746123,8638.076751
40.37148576,8759.892168
39.54886794,8601.842237
40.41946812,8769.111042
39.97750888,8684.197214
40.66472278,8816.231929
40.03071269,8694.419286
40.11453315,8710.523749
40.35753442,8757.211692
39.97590499,8683.889058
39.87695058,8664.876901
39.62341059,8616.164151
40.85589769,8852.96245
40.6671049,8816.689607
40.03322674,8694.902312
39.83582513,8656.975451
39.84649092,8659.024673
39.58763647,8609.290853
39.98493022,8685.62308
40.12769001,8713.051582
40.01188966,8690.802808
40.28237552,8742.771379
39.8912885,8667.631654
40.06810687,8701.603846
39.65457208,8622.151221
40.25397636,8737.315035
40.17706302,8722.53764
39.74015279,8638.593882
40.11038012,8709.725824
39.78656455,8647.510995
39.69803459,8630.501693
40.208694,8728.614915
40.23671459,8733.998523
39.86446076,8662.477227
39.59576707,8610.852989
40.21816072,8730.433761
40.45656215,8776.237934
39.88327137,8666.091318
39.72299576,8635.297494
39.51299992,8594.950899
40.27776505,8741.885568
40.03283726,8694.827481
39.70298363,8631.452555
39.42646987,8578.325841
40.13198751,8713.877263
40.14662216,8716.689023
40.35089055,8755.935202
39.85524212,8660.706046
39.49313308,8591.133874
39.89212977,8667.793287
39.87570705,8664.637983
40.42467405,8770.111258
40.25936751,8738.35084
40.05918728,8699.890122
39.4467377,8582.219909
39.69747321,8630.393835
39.71315175,8633.406159
39.64542551,8620.393887
39.96085479,8680.997456
39.78837488,8647.858814
40.03671543,8695.572595
40.20460979,8727.830214
40.10938312,8709.53427
39.59770081,8611.224518
39.85534566,8660.725939
40.51080073,8786.658817
39.67564151,8626.199299
39.95746738,8680.346631
40.20301323,8727.523466
40.14508037,8716.3928
39.84153508,8658.072507
40.007807,8690.018405
39.64665676,8620.630447
40.3125846,8748.575463
40.29354647,8744.917658
40.22382428,8731.521902
40.05141473,8698.396778
40.05907585,8699.868713
40.2076514,8728.4146
40.09508054,8706.78631
39.5820599,8608.219423
40.17855132,8722.823588
40.69555998,8822.156695
40.16546453,8720.309218
40.40832896,8766.970869
40.28515325,8743.305066
39.95663287,8680.186297
39.7401421,8638.591827
39.94503805,8677.958579
40.16705391,8720.614586
40.03327816,8694.91219
40.22481251,8731.711771
39.99404533,8687.37437
39.47302648,8587.270783
40.22256396,8731.279757
39.83068902,8655.988647
39.94475832,8677.904833
39.98634404,8685.894718
40.05068296,8698.256183
40.01379342,8691.168578
40.38749808,8762.968624
40.0264797,8693.606
40.0905866,8705.922886
40.35716101,8757.139949
39.99403911,8687.373174
39.97812582,8684.315747
40.07485299,8702.899981
39.93573337,8676.170866
39.41862741,8576.819065
40.21060695,8728.98245
39.80490744,8651.035222
39.63820776,8619.007137
39.59679056,8611.049631
40.15143497,8717.613711
40.15221449,8717.763482
39.60222599,8612.093944
40.09619468,8707.000369
39.83475581,8656.770003
40.36409303,8758.4718
39.94648015,8678.235649
39.7210665,8634.926824
39.86821294,8663.198137
39.90448946,8670.16796
40.31859819,8749.730857
39.97617764,8683.941442
39.71818989,8634.374139
39.74728597,8639.964383
39.60885471,8613.367522
39.70144408,8631.15676
40.02851942,8693.997891
40.1360373,8714.655351
39.83035656,8655.924771
40.28911696,8744.066614
39.66817018,8624.763831
40.455592,8776.051539
40.54430482,8793.095973
39.65250331,8621.753748
40.25342945,8737.209956
39.84568603,8658.87003
39.89159135,8667.689841
39.90518688,8670.301955
40.30270946,8746.678148
39.7671445,8643.779811
39.8528997,8660.255997
39.66175883,8623.532015
40.08856656,8705.534776
39.43973351,8580.87419
40.1674925,8720.698852
40.28112669,8742.53144
40.41720981,8768.677151
40.14441896,8716.265722
39.97810235,8684.311238
39.95236819,8679.366922
39.76870416,8644.079469
40.52441254,8789.27406
39.53321693,8598.835202
40.21917572,8730.628772
40.04796356,8697.733704
40.02604167,8693.521841
40.14266064,8715.927895
39.62020561,8615.548376
39.70066348,8631.006782
40.04488653,8697.142512
40.05898659,8699.851564
39.69643323,8630.194023
40.2883138,8743.912303
39.54017479,8600.172018
39.53449755,8599.081247
40.0357821,8695.393275
40.14553344,8716.479848
39.52883868,8597.994006
40.53869252,8792.017679
40.88089835,8857.765839
40.85677512,8853.131032
39.44939061,8582.729614
40.30160743,8746.466414
39.96403474,8681.60842
39.63530457,8618.449346
39.36915558,8567.314021
40.20582899,8728.064459
39.72319571,8635.33591
40.20319804,8727.558973
39.80543613,8651.136798
40.10871017,8709.404977
40.1565723,8718.600749
39.18670716,8532.260124
40.19976486,8726.899356
39.85017624,8659.732736
39.91609025,8672.396825
39.8216271,8654.247577
39.49445694,8591.388228
39.84575731,8658.883726
39.61703058,8614.938357
39.93690037,8676.395082
39.54970949,8602.003925
40.44772135,8774.539346
39.48984758,8590.50263
40.25602186,8737.708037
40.0499989,8698.124753
40.0888907,8705.597052
40.22581307,8731.904009
39.89596029,8668.529246
39.93818655,8676.642197
39.76381686,8643.14047
39.86991763,8663.525658
39.33640209,8561.021078
40.6411403,8811.701017
39.89834387,8668.987205
40.38206452,8761.92467
39.82847582,8655.563425
40.16786589,8720.770592
39.87654458,8664.798898
40.22941361,8732.595783
39.99351863,8687.273175
40.1211806,8711.800926
40.30948944,8747.980787
40.13517446,8714.489572
40.29924953,8746.013389
40.00569308,8689.612256
40.28644561,8743.553367
40.17337752,8721.829543
40.60560055,8804.872749
40.10700043,8709.076484
39.82780343,8655.434238
40.35950109,8757.58955
40.59585354,8803.000051
40.05192059,8698.49397
40.33444919,8752.776317
40.35070861,8755.900246
39.95202932,8679.301814
39.96542899,8681.876299
39.93333033,8675.709169
39.86075773,8661.765763
39.60892531,8613.381086
39.80874042,8651.771653
40.08938014,8705.69109
40.39623223,8764.646719
40.38354689,8762.209478
39.74315826,8639.171324
40.46372832,8777.614773
39.37492583,8568.422661
39.75045353,8640.572967
40.0827467,8704.416604
40.17306809,8721.770092
39.65460305,8622.157171
39.67943836,8626.92879
39.7449542,8639.516379
39.44883507,8582.622876
40.52064883,8788.550937
40.03599827,8695.434807
39.3909767,8571.506522
39.89308051,8667.975952
40.06637461,8701.271026
40.03435784,8695.11963
40.21568027,8729.957189
40.3561167,8756.939304
40.22319645,8731.401277
39.92336063,8673.793686
40.16295632,8719.827313
39.66512522,8624.1788
39.78751503,8647.69361
40.26753976,8739.920977
39.77953895,8646.161161
39.5020924,8592.855231
40.08346258,8704.554145
40.022773,8692.893829
40.41301346,8767.870905
39.66747698,8624.630645
39.66584265,8624.316641
39.86586609,8662.747234
39.59037127,8609.816291
40.05608234,8699.293567
40.25565422,8737.637404
39.70043712,8630.963291
39.82016566,8653.966791
40.21503714,8729.833624
40.4879961,8782.277352
40.6052184,8804.799326
40.01009139,8690.457306
40.41789399,8768.808603
40.00571289,8689.616062
39.75709381,8641.848767
40.39917537,8765.212187
40.41822989,8768.873139
40.03596115,8695.427674
40.20442736,8727.795164
39.9506303,8679.03302
50.03040316,10615.68264
50.24099812,10656.14442
50.19215256,10646.75968
50.00669453,10611.12748
49.89863588,10590.36608
50.06442193,10622.21869
50.09695046,10628.46842
49.91343793,10593.21001
49.93704564,10597.74578
50.22138298,10652.37575
49.99051197,10608.01831
49.94638549,10599.54025
50.15095255,10638.84389
50.23064117,10654.15453
50.02029193,10613.73996
50.14900857,10638.47039
50.18096827,10644.61083
50.02511703,10614.66701
49.99819131,10609.49375
49.75810421,10563.36562
50.01317689,10612.37294
49.86735016,10584.35513
50.11537222,10632.00781
50.05886568,10621.15116
50.00863955,10611.50118
49.9243336,10595.30341
49.9227114,10594.99173
50.20959445,10650.1108
49.93632036,10597.60643
49.95289677,10600.79127
50.18398621,10645.19067
49.99084764,10608.0828
49.97140045,10604.3464
50.14011352,10636.76138
49.94262505,10598.81776
50.19486588,10647.28099
49.98987755,10607.89642
50.007598,10611.30106
49.89887098,10590.41125
49.85756154,10582.47444
49.9798754,10605.9747
50.09139475,10627.401
50.07124598,10623.5298
49.87689631,10586.18924
50.15947854,10640.48199
50.150673,10638.79018
50.18021774,10644.46663
50.00545163,10610.88868
50.21762415,10651.65356
50.22584716,10653.23345
50.08245564,10625.68352
50.03504416,10616.57432
49.76014479,10563.75768
49.9340294,10597.16627
49.97046427,10604.16653
50.03412315,10616.39736
50.0377898,10617.10184
50.22776103,10653.60116
50.17225291,10642.93634
49.84100436,10579.29329
50.18802611,10645.96686
50.0769112,10624.61826
50.12565766,10633.98396
50.08139877,10625.48047
50.19761977,10647.8101
49.8116566,10573.65468
49.84646439,10580.34233
50.03770103,10617.08478
50.33171687,10673.57428
50.27556379,10662.78555
49.90452102,10591.4968
49.97965867,10605.93306
49.78828823,10569.1649
49.78719183,10568.95425
49.96067832,10602.28635
50.12837439,10634.50593
50.33140439,10673.51425
50.08339515,10625.86403
50.40924354,10688.46955
50.09622749,10628.32952
49.94850692,10599.94785
50.11482758,10631.90317
50.10949415,10630.87845
49.71845665,10555.7481
50.09143409,10627.40856
49.66349722,10545.1887
50.15626121,10639.86385
49.80695264,10572.75091
50.108397,10630.66766
49.99283504,10608.46464
49.83131549,10577.43176
50.18978792,10646.30536
50.05834678,10621.05147
50.17997621,10644.42023
49.77055259,10565.75734
49.946209,10599.50634
49.81028235,10573.39065
50.22967488,10653.96887
50.17495419,10643.45534
49.97465349,10604.97141
49.99182203,10608.27001
50.09453099,10628.00357
49.99394951,10608.67877
49.92772993,10595.95595
50.22002155,10652.11417
50.07915224,10625.04884
50.04254229,10618.01494
49.87350008,10585.53672
50.14363204,10637.43739
49.97695608,10605.41381
50.04332901,10618.16609
50.18164487,10644.74083
49.91543645,10593.59399
49.96904958,10603.89472
50.02092263,10613.86113
50.20200867,10648.65334
50.20761422,10649.73034
49.92980513,10596.35466
49.91453142,10593.42011
49.95693898,10601.5679
50.38211855,10683.258
49.86882996,10584.63945
49.92303407,10595.05373
50.18012231,10644.4483
49.87728185,10586.26332
49.96988386,10604.05502
49.98052717,10606.09992
49.97132054,10604.33105
50.17470747,10643.40794
49.75913934,10563.5645
49.88840506,10588.40043
49.92888694,10596.17824
49.81248488,10573.81382
50.00399817,10610.60943
49.89332836,10589.34635
49.96513011,10603.14167
49.81929885,10575.12299
50.04126234,10617.76902
49.96284823,10602.70325
50.1309987,10635.01014
50.26333868,10660.43673
50.1567076,10639.94961
49.92177329,10594.81149
50.03644311,10616.8431
50.10202052,10629.44254
49.76366394,10564.43381
50.08448192,10626.07283
49.66002432,10544.52145
49.80183696,10571.76803
50.05305112,10620.03401
49.880013,10586.78805
50.1008376,10629.21526
49.99231244,10608.36424
49.92715241,10595.84499
50.02465948,10614.5791
49.94568982,10599.40659
49.79282621,10570.03679
49.84413181,10579.89417
49.97129945,10604.32699
50.19503625,10647.31373
50.02595573,10614.82815
50.30067479,10667.61014
50.21390986,10650.93993
49.95295279,10600.80203
50.14338315,10637.38957
50.05844825,10621.07096
49.76226163,10564.16439
49.82634996,10576.47773
49.91022157,10592.59205
49.9655538,10603.22308
49.95537177,10601.2668
49.79891786,10571.20718
50.11919381,10632.74206
49.91797673,10594.08206
50.02939676,10615.48928
49.86909487,10584.69035
49.94267516,10598.82739
50.04342888,10618.18528
49.86527507,10583.95644
50.00374096,10610.56001
49.90458978,10591.51001
50.09709886,10628.49694
49.84724458,10580.49223
50.00199974,10610.22547
50.02312524,10614.28432
50.05111212,10619.66147
50.02718092,10615.06354
49.74946644,10561.70604
50.00654263,10611.09829
49.88610013,10587.95758
50.18518079,10645.42019
49.92005732,10594.4818
49.8599338,10582.93022
50.24858533,10657.60215
50.0515802,10619.7514
50.01718141,10613.14233
50.04564141,10618.61037
50.02052508,10613.78475
50.01563567,10612.84535
50.06518035,10622.36441
49.83407578,10577.9621
49.74269352,10560.40475
49.95810554,10601.79204
49.88848153,10588.41512
49.93832869,10597.9923
49.70264483,10552.71016
49.9357174,10597.49059
49.87965204,10586.7187
49.98938315,10607.80143
49.98893764,10607.71583
49.72129398,10556.29324
50.13858592,10636.46788
49.88899888,10588.51452
49.96785257,10603.66474
49.88099156,10586.97607
50.15383366,10639.39744
50.21709539,10651.55197
49.75466112,10562.7041
49.86767794,10584.41811
50.04699547,10618.87053
49.81786799,10574.84808
49.9340243,10597.16529
50.04072551,10617.66588
50.05061516,10619.56599
50.05716123,10620.82369
50.01886881,10613.46653
50.16552574,10641.64385
50.00484432,10610.772
50.132048,10635.21174
50.15615958,10639.84432
49.83035628,10577.24747
50.01710855,10613.12833
49.88157388,10587.08795
49.93717952,10597.7715
49.69256262,10550.77306
49.97553481,10605.14074
50.05405762,10620.22739
50.16116352,10640.80573
50.15107394,10638.86721
50.0119227,10612.13197
49.97582659,10605.1968
49.83962764,10579.02878
50.00609231,10611.01177
49.89358352,10589.39537
49.77818626,10567.224
50.08720381,10626.59579
50.22799053,10653.64526
49.97862046,10605.73359
49.82922178,10577.0295
50.10695127,10630.38989
50.07607457,10624.45752
49.9289487,10596.19011
50.0089117,10611.55346
49.956867,10601.55407
49.74952442,10561.71718
49.90836427,10592.23521
49.85462626,10581.91048
49.90505922,10591.60021
50.11956921,10632.81418
49.98400245,10606.76763
49.8728656,10585.41482
50.18263744,10644.93153
49.82567923,10576.34886
50.17030675,10642.56243
49.54138646,10521.72746
50.15651063,10639.91177
49.94532663,10599.33681
50.0717155,10623.62001
49.95460138,10601.11878
50.09840058,10628.74704
49.86078256,10583.09329
49.93781607,10597.89381
50.19621764,10647.54071
49.99365679,10608.62253
49.88564372,10587.86989
49.94435628,10599.15038
49.96168856,10602.48045
50.24234749,10656.40367
50.02978848,10615.56454
49.94805366,10599.86076
49.9687597,10603.83903
49.92095642,10594.65455
49.95254439,10600.72357
50.17317581,10643.11366
50.08608792,10626.38139
49.948962,10600.03528
50.06684026,10622.68333
49.99806567,10609.46961
49.83866404,10578.84364
50.13908806,10636.56436
50.09795389,10628.66121
50.01268888,10612.27918
49.96296068,10602.72486
49.8856708,10587.87509
49.78290869,10568.13132
49.77300291,10566.22812
49.91292602,10593.11166
49.87914589,10586.62146
49.76231523,10564.17469
50.04277856,10618.06033
50.11031158,10631.03551
49.97391284,10604.82911
50.03225878,10616.03916
49.74913305,10561.64198
50.26602593,10660.95303
49.89218172,10589.12604
50.17343917,10643.16426
49.91896328,10594.2716
49.9532181,10600.85301
49.77590677,10566.78604
50.01291412,10612.32245
49.88395127,10587.54472
50.10208794,10629.45549
49.7470759,10561.24674
49.71999033,10556.04277
49.78768178,10569.04838
50.09223677,10627.56278
50.0459165,10618.66323
50.0183692,10613.37054
49.88341843,10587.44234
49.93955926,10598.22872
50.12488579,10633.83566
50.1615156,10640.87338
50.05931055,10621.23664
49.92819259,10596.04484
50.14399577,10637.50728
49.93529345,10597.40913
50.15419623,10639.4671
50.03033387,10615.66932
50.05227163,10619.88424
50.18972243,10646.29278
49.96764894,10603.62562
50.2658226,10660.91397
49.79878291,10571.18125
49.94961102,10600.15998
49.96955545,10603.99192
49.74394049,10560.64433
49.90320488,10591.24393
49.88734278,10588.19633
49.88012972,10586.81048
49.80793866,10572.94035
50.08156037,10625.51151
50.19438126,10647.18788
50.10762335,10630.51902
50.13142338,10635.09173
49.62640846,10538.06281
49.89437268,10589.54699
49.97843712,10605.69836
49.92012425,10594.49466
49.85154301,10581.31809
49.98929223,10607.78396
49.79591391,10570.63003
50.05941936,10621.25754
50.00927068,10611.62244
49.91209686,10592.95235
49.99537435,10608.95252
50.20713363,10649.63801
50.06113375,10621.58693
50.0937281,10627.84931
50.05961139,10621.29444
50.00242844,10610.30783
49.80629923,10572.62537
49.94043798,10598.39755
49.97073346,10604.21825
49.78085184,10567.73614
49.80752718,10572.8613
50.07743937,10624.71974
50.12833618,10634.49859
50.23489795,10654.97239
49.84333062,10579.74024
50.11873085,10632.65311
49.80626457,10572.61871
50.04690577,10618.8533
50.15480103,10639.5833
49.93726342,10597.78762
50.15051518,10638.75986
50.30520488,10668.48051
50.07378093,10624.01684
49.90876845,10592.31286
50.18497077,10645.37984
50.03928012,10617.38817
50.02111355,10613.89782
49.95854833,10601.87711
49.87279259,10585.40079
49.87323693,10585.48616
49.95262687,10600.73942
49.74149709,10560.17488
50.16822438,10642.16234
49.93697572,10597.73235
50.14925178,10638.51712
49.94705056,10599.66804
49.85321587,10581.6395
49.8801724,10586.81868
49.90810923,10592.18621
50.01224445,10612.19379
50.2260969,10653.28143
50.10242829,10629.52088
49.97318773,10604.68979
49.90970231,10592.49229
50.09524711,10628.14116
50.07977703,10625.16888
49.95385863,10600.97607
49.92928496,10596.25471
50.03457742,10616.48464
49.9280219,10596.01204
49.9970112,10609.26701
50.08786713,10626.72324
49.98365502,10606.70088
50.13579271,10635.93122
49.89605498,10589.87021
50.04549712,10618.58265
50.06963649,10623.22057
50.10884382,10630.7535
49.89053599,10588.80985
49.94713825,10599.68488
50.25493004,10658.82117
49.95495369,10601.18647
50.16710767,10641.94779
49.91398896,10593.31588
49.91364618,10593.25003
49.94985328,10600.20652
49.92307353,10595.06131
50.22231757,10652.55531
50.04818201,10619.0985
50.02177725,10614.02533
49.87387443,10585.60865
50.0705943,10623.40459
49.98444756,10606.85315
50.07258651,10623.78736
49.98129683,10606.2478
50.0732507,10623.91497
49.97598833,10605.22787
49.77082446,10565.80957
50.21539382,10651.22504
49.90506347,10591.60102
50.02636769,10614.9073
50.02127578,10613.92899
49.98830561,10607.5944
50.16460677,10641.46729
49.91053,10592.65131
50.05838532,10621.05887
49.88874115,10588.465
49.89720635,10590.09143
50.07398838,10624.0567
49.85804551,10582.56742
50.03930227,10617.39243
50.28263208,10664.14358
49.79989266,10571.39447
50.07118084,10623.51729
49.80453965,10572.2873
50.04816218,10619.09469
50.05484244,10620.37818
49.99021981,10607.96218
49.99760713,10609.38151
50.14714273,10638.11191
50.15482867,10639.58861
50.02429736,10614.50953
50.08195836,10625.58798
49.72540421,10557.08294
49.99952967,10609.75089
49.9578325,10601.73958
50.2270262,10653.45998
49.73682654,10559.27752
50.09386026,10627.8747
50.23854999,10655.67406
50.18482043,10645.35095
49.80971151,10573.28097
49.95873257,10601.91251
50.05860811,10621.10168
50.0367,10616.89245
49.94628696,10599.52132
49.99296084,10608.48881
49.86814779,10584.50838
50.0840181,10625.98372
49.86870141,10584.61475
49.97137622,10604.34174
50.00978238,10611.72075
50.00202353,10610.23004
50.04528502,10618.5419
50.07872991,10624.9677
49.91142688,10592.82363
50.03663704,10616.88036
49.92058856,10594.58387
50.13076053,10634.96438
50.02569048,10614.77719
50.24222507,10656.38015
50.03227129,10616.04156
50.37925278,10682.7074
50.01616842,10612.94771
50.0685493,10623.01169
50.09349448,10627.80442
50.20042796,10648.34964
